iter	Passed	Remaining
196	18944	77221
197	19035	77104
198	19129	76996
199	19223	76895
200	19317	76790
201	19416	76703
202	19511	76602
203	19598	76473
204	19697	76388
205	19812	76363
206	19904	76251
207	20006	76177
208	20108	76105
209	20197	75980
210	20288	75866
211	20389	75789
212	20479	75667
213	20580	75588
214	20664	75449
215	20782	75433
216	20885	75362
217	20977	75248
218	21057	75096
219	21144	74966
220	21241	74872
221	21346	74809
222	21431	74672
223	21520	74552
224	21614	74451
225	21703	74328
226	21822	74311
227	21911	74191
228	21997	74061
229	22080	73922
230	22178	73832
231	22274	73737
232	22377	73662
233	22463	73535
234	22562	73448
235	22651	73329
236	22749	73239
237	22872	73229
238	22965	73125
239	23058	73018
240	23157	72930
241	23256	72843
242	23360	72773
243	23450	72658
244	23538	72537
245	23645	72473
246	23750	72404
247	23865	72365
248	23956	72254
249	24060	72180
250	24148	72061
251	24248	71974
252	24354	71909
253	24446	71798
254	24542	71701
255	24629	71578
256	24717	71460
257	24801	71329
258	24901	71243
259	24998	71149
260	25098	71063
261	25201	70987
262	25295	70886
263	25391	70787
264	25474	70654
265	25565	70544
266	25657	70438
267	25744	70315
268	25828	70187
269	25978	70236
270	26064	70115
271	26157	70009
272	26267	69949
273	26402	69957
274	26489	69836
275	26587	69745
276	26667	69603
277	26760	69499
278	26854	69398
279	27025	69494
280	27121	69396
281	27204	69265
282	27305	69180
283	27411	69107
284	27504	69003
285	27595	68891
286	27694	68802
287	27791	68707
288	27891	68619
289	27987	68519
290	28101	68467
291	28206	68391
292	28315	68324
293	28412	68228
294	28507	68127
295	28578	67970
296	28687	67904
297	28785	67809
298	28893	67740
299	28983	67629
300	29082	67536
301	29186	67456
302	29286	67369
303	29386	67279
304	29472	67157
305	29574	67074
306	29668	66972
307	29763	66870
308	29845	66741
309	29935	66630
310	30010	66487
311	30171	66531
312	30294	66493
313	30371	66353
314	30474	66270
315	30567	66164
316	30655	66049
317	30747	65943
318	30854	65867
319	30932	65731
320	31030	65637
321	31111	65507
322	31234	65466
323	31315	65337
324	31408	65232
325	31506	65138
326	31606	65049
327	31703	64953
328	31799	64855
329	31890	64747
330	31989	64656
331	32093	64572
332	32198	64494
333	32305	64417
334	32393	64303
335	32487	64200
336	32584	64105
337	32687	64020
338	32770	63897
339	32858	63785
340	32941	63660
341	33036	63561
342	33144	63486
343	33301	63506
344	33392	63397
345	33487	63296
346	33585	63202
347	33686	63113
348	33788	63026
349	33883	62927
350	33979	62827
351	34066	62713
352	34170	62630
353	34354	62692
354	34454	62600
355	34539	62481
356	34638	62388
357	34733	62287
358	34843	62213
359	34943	62121
360	35024	61995
361	35114	61886
362	35217	61800
363	35331	61733
364	35424	61629
365	35522	61533
366	35604	61411
367	35688	61290
368	35815	61246
369	35898	61124
370	36000	61035
371	36087	60921
372	36179	60816
373	36279	60723
374	36396	60661
375	36488	60554
376	36582	60453
377	36669	60339
378	36771	60250
379	36871	60158
380	36963	60053
381	37072	59975
382	37160	59863
383	37252	59759
384	37356	59673
385	37476	59612
386	37561	59496
387	37650	59387
388	37734	59269
389	37823	59159
390	37920	59062
391	38015	58962
392	38104	58852
393	38211	58771
394	38313	58682
395	38426	58609
396	38524	58514
397	38619	58414
398	38717	58318
399	38811	58216
400	38906	58117
401	38993	58005
402	39083	57897
403	39183	57805
404	39284	57714
405	39376	57609
406	39516	57575
407	39596	57453
408	39690	57351
409	39799	57272
410	39897	57176
411	39990	57073
412	40089	56979
413	40183	56877
414	40281	56782
415	40370	56673
416	40461	56568
417	40608	56541
418	40698	56433
419	40798	56340
420	40884	56227
421	40975	56123
422	41080	56037
423	41177	55938
424	41270	55836
425	41360	55729
426	41456	55631
427	41648	55661
428	41742	55558
429	41840	55463
430	41932	55359
431	42031	55263
432	42106	55136
433	42196	55031
434	42296	54937
435	42394	54840
436	42496	54748
437	42581	54636
438	42693	54557
439	42784	54453
440	42885	54360
441	42976	54255
442	43073	54157
443	43169	54059
444	43270	53966
445	43375	53879
446	43455	53760
447	43541	53649
448	43643	53558
449	43757	53481
450	43850	53378
451	43940	53272
452	44041	53180
453	44162	53112
454	44244	52996
455	44358	52918
456	44452	52817
457	44549	52720
458	44646	52623
459	44753	52537
460	44849	52438
461	44950	52345
462	45044	52243
463	45145	52150
464	45249	52061
465	45346	51963
466	45437	51858
467	45531	51758
468	45617	51647
469	45734	51572
470	45825	51468
471	45916	51363
472	46018	51271
473	46109	51168
474	46211	51075
475	46324	50995
476	46423	50900
477	46519	50802
478	46620	50708
479	46717	50610
480	46826	50525
481	46927	50432
482	47018	50328
483	47101	50215
484	47202	50122
485	47299	50024
486	47381	49911
487	47477	49812
488	47580	49721
489	47669	49615
490	47783	49535
491	47929	49488
492	48029	49392
493	48124	49293
494	48217	49192
495	48313	49092
496	48413	48998
497	48517	48907
498	48616	48811
499	48704	48704
500	48829	48635
501	48931	48541
502	49023	48438
503	49115	48335
504	49216	48241
505	49312	48143
506	49399	48035
507	49500	47941
508	49592	47838
509	49680	47732
510	49781	47637
511	49949	47607
512	50045	47509
513	50139	47408
514	50239	47312
515	50344	47222
516	50446	47129
517	50539	47027
518	50639	46931
519	50723	46821
520	50821	46724
521	50913	46621
522	51020	46533
523	51116	46433
524	51210	46333
525	51298	46227
526	51402	46135
527	51504	46041
528	51600	45942
529	51697	45844
530	51790	45742
531	51882	45641
532	52012	45571
533	52098	45464
534	52203	45372
535	52296	45271
536	52391	45171
537	52509	45091
538	52600	44988
539	52696	44889
540	52798	44795
541	52891	44694
542	53010	44615
543	53106	44515
544	53200	44414
545	53294	44314
546	53394	44218
547	53483	44114
548	53567	44005
549	53664	43907
550	53761	43809
551	53856	43709
552	53950	43609
553	54076	43534
554	54173	43436
555	54272	43339
556	54374	43245
557	54472	43148
558	54565	43046
559	54661	42948
560	54757	42849
561	54857	42753
562	54960	42660
563	55063	42567
564	55200	42499
565	55293	42398
566	55392	42301
567	55486	42201
568	55593	42110
569	55703	42022
570	55818	41936
571	55918	41840
572	56021	41747
573	56126	41654
574	56257	41581
575	56348	41478
576	56444	41379
577	56551	41288
578	56659	41197
579	56750	41095
580	56847	40996
581	56952	40903
582	57043	40801
583	57181	40731
584	57316	40660
585	57416	40564
586	57520	40469
587	57619	40372
588	57718	40275
589	57814	40176
590	57915	40079
591	58012	39981
592	58113	39885
593	58207	39784
594	58332	39705
595	58445	39617
596	58545	39520
597	58651	39427
598	58741	39324
599	58833	39222
600	58936	39127
601	59026	39024
602	59135	38933
603	59223	38828
604	59348	38748
605	59458	38657
606	59550	38555
607	59646	38456
608	59739	38355
609	59837	38256
610	59927	38153
611	60019	38051
612	60114	37951
613	60193	37841
614	60317	37759
615	60413	37660
616	60510	37561
617	60597	37456
618	60700	37361
619	60823	37278
620	60911	37174
621	60999	37070
622	61091	36968
623	61196	36874
624	61303	36782
625	61430	36701
626	61516	36595
627	61609	36494
628	61700	36392
629	61797	36293
630	61882	36188
631	61974	36086
632	62066	35985
633	62166	35888
634	62263	35789
635	62372	35697
636	62499	35615
637	62606	35522
638	62704	35424
639	62798	35324
640	62892	35223
641	62983	35121
642	63075	35020
643	63174	34922
644	63280	34828
645	63369	34725
646	63500	34645
647	63596	34545
648	63705	34454
649	63808	34358
650	63912	34263
651	64000	34159
652	64102	34063
653	64202	33966
654	64295	33865
655	64381	33761
656	64598	33725
657	64698	33627
658	64784	33522
659	64900	33433
660	65004	33337
661	65097	33237
662	65195	33138
663	65309	33048
664	65410	32951
665	65505	32851
666	65608	32754
667	65704	32655
668	65832	32571
669	65926	32471
670	66017	32369
671	66110	32268
672	66205	32168
673	66297	32066
674	66383	31962
675	66480	31863
676	66581	31766
677	66676	31666
678	66776	31568
679	66873	31469
680	66973	31372
681	67067	31271
682	67163	31172
683	67264	31075
684	67351	30971
685	67439	30868
686	67551	30776
687	67668	30687
688	67753	30582
689	67841	30479
690	67937	30380
691	68026	30277
692	68099	30168
693	68191	30067
694	68282	29965
695	68373	29864
696	68461	29761
697	68565	29665
698	68683	29576
699	68791	29482
700	68886	29382
701	68976	29280
702	69070	29180
703	69188	29090
704	69291	28994
705	69395	28898
706	69484	28796
707	69585	28699
708	69768	28635
709	69875	28540
710	69974	28442
711	70064	28340
712	70157	28240
713	70261	28144
714	70365	28047
715	70481	27956
716	70584	27859
717	70705	27770
718	70826	27680
719	70928	27583
720	71019	27481
721	71119	27383
722	71222	27287
723	71330	27192
724	71419	27090
725	71523	26993
726	71619	26894
727	71789	26822
728	71927	26738
729	72018	26636
730	72110	26535
731	72209	26437
732	72301	26336
733	72398	26236
734	72485	26134
735	72576	26033
736	72663	25930
737	72745	25825
738	72866	25734
739	72962	25635
740	73072	25540
741	73169	25441
742	73265	25342
743	73362	25242
744	73457	25143
745	73578	25052
746	73674	24952
747	73769	24852
748	73892	24762
749	74008	24669
750	74115	24573
751	74213	24474
752	74338	24384
753	74439	24286
754	74533	24186
755	74645	24091
756	74735	23990
757	74849	23896
758	74975	23806
759	75091	23713
760	75186	23613
761	75290	23516
762	75390	23417
763	75487	23318
764	75607	23225
765	75705	23126
766	75799	23026
767	75890	22925
768	76010	22832
769	76110	22734
770	76217	22637
771	76311	22537
772	76394	22434
773	76495	22336
774	76621	22245
775	76714	22144
776	76801	22042
777	76905	21944
778	77040	21856
779	77134	21755
780	77226	21655
781	77320	21554
782	77423	21457
783	77532	21360
784	77641	21264
785	77735	21164
786	77836	21066
787	77928	20965
788	78102	20886
789	78224	20793
790	78316	20693
791	78418	20594
792	78520	20496
793	78627	20399
794	78716	20298
795	78798	20194
796	78901	20096
797	78995	19996
798	79095	19897
799	79224	19806
800	79320	19706
801	79414	19606
802	79496	19502
803	79589	19402
804	79696	19305
805	79787	19204
806	79887	19105
807	79987	19007
808	80092	18909
809	80237	18821
810	80337	18722
811	80438	18623
812	80531	18523
813	80627	18423
814	80723	18323
815	80819	18223
816	80910	18123
817	80999	18021
818	81075	17917
819	81182	17820
820	81307	17727
821	81393	17625
822	81477	17523
823	81586	17426
824	81676	17325
825	81768	17224
826	81867	17125
827	81963	17026
828	82074	16929
829	82180	16832
830	82335	16744
831	82428	16644
832	82526	16544
833	82625	16445
834	82711	16344
835	82813	16245
836	82914	16147
837	83008	16046
838	83091	15944
839	83189	15845
840	83352	15758
841	83455	15660
842	83576	15565
843	83667	15464
844	83766	15365
845	83870	15267
846	83962	15166
847	84076	15070
848	84185	14972
849	84299	14876
850	84396	14776
851	84495	14677
852	84596	14578
853	84685	14477
854	84783	14378
855	84872	14277
856	84962	14176
857	85051	14076
858	85140	13975
859	85248	13877
860	85459	13796
861	85539	13694
862	85644	13595
863	85737	13495
864	85834	13396
865	85915	13294
866	86015	13194
867	86117	13096
868	86239	13000
869	86336	12900
870	86460	12805
871	86565	12706
872	86669	12608
873	86777	12510
874	86868	12409
875	86982	12312
876	87086	12214
877	87202	12117
878	87292	12016
879	87404	11918
880	87552	11826
881	87656	11727
882	87764	11628
883	87868	11530
884	87958	11429
885	88058	11330
886	88167	11232
887	88256	11131
888	88353	11031
889	88446	10931
890	88571	10835
891	88671	10736
892	88767	10636
893	88862	10536
894	88961	10436
895	89051	10336
896	89138	10235
897	89247	10137
898	89352	10038
899	89468	9940
900	89659	9851
901	89764	9752
902	89861	9652
903	89945	9551
904	90045	9452
905	90143	9352
906	90245	9253
907	90347	9154
908	90449	9054
909	90582	8958
910	90706	8861
911	90809	8762
912	90893	8661
913	90986	8561
914	91094	8462
915	91177	8361
916	91274	8261
917	91372	8161
918	91462	8061
919	91580	7963
920	91753	7870
921	91861	7771
922	91954	7671
923	92050	7571
924	92150	7471
925	92250	7372
926	92343	7271
927	92447	7172
928	92539	7072
929	92696	6977
930	92837	6880
931	92938	6780
932	93035	6681
933	93129	6580
934	93256	6483
935	93354	6383
936	93450	6283
937	93550	6183
938	93654	6084
939	93777	5985
940	93880	5886
941	93973	5786
942	94082	5686
943	94193	5587
944	94305	5488
945	94415	5389
946	94528	5290
947	94608	5189
948	94704	5089
949	94833	4991
950	94938	4891
951	95027	4791
952	95127	4691
953	95264	4593
954	95359	4493
955	95441	4392
956	95534	4292
957	95634	4192
958	95740	4093
959	95857	3994
960	95955	3894
961	96059	3794
962	96156	3694
963	96269	3595
964	96362	3495
965	96450	3394
966	96541	3294
967	96643	3194
968	96746	3095
969	96863	2995
970	96985	2896
971	97086	2796
972	97204	2697
973	97295	2597
974	97385	2497
975	97480	2397
976	97579	2297
977	97676	2197
978	97773	2097
979	97866	1997
980	97969	1897
981	98072	1797
982	98176	1697
983	98277	1598
984	98382	1498
985	98489	1398
986	98594	1298
987	98703	1198
988	98794	1098
989	98891	998
990	99076	899
991	99165	799
992	99270	699
993	99367	599
994	99472	499
995	99572	399
996	99681	299
997	99782	199
998	99876	99
999	99979	0
