iter	Passed	Remaining
453	43218	51976
454	43314	51881
455	43413	51792
456	43501	51687
457	43610	51609
458	43712	51522
459	43825	51447
460	43927	51359
461	44023	51265
462	44116	51168
463	44215	51077
464	44305	50974
465	44405	50885
466	44512	50803
467	44719	50834
468	44815	50739
469	44920	50654
470	45014	50557
471	45122	50475
472	45238	50402
473	45351	50326
474	45469	50256
475	45556	50150
476	45668	50072
477	45773	49986
478	45866	49888
479	45962	49792
480	46081	49722
481	46203	49654
482	46367	49631
483	46512	49587
484	46655	49541
485	46801	49497
486	46913	49418
487	47006	49318
488	47108	49227
489	47240	49168
490	47326	49061
491	47419	48961
492	47507	48856
493	47612	48769
494	47743	48707
495	47865	48637
496	47965	48544
497	48054	48440
498	48163	48356
499	48259	48259
500	48354	48161
501	48461	48075
502	48579	47999
503	48679	47906
504	48822	47855
505	48924	47764
506	49010	47657
507	49100	47553
508	49199	47459
509	49283	47350
510	49388	47261
511	49525	47203
512	49633	47118
513	49753	47042
514	49855	46951
515	49962	46863
516	50073	46780
517	50162	46676
518	50258	46578
519	50359	46485
520	50439	46373
521	50534	46274
522	50639	46185
523	50739	46091
524	50873	46028
525	50964	45926
526	51067	45834
527	51165	45738
528	51268	45647
529	51364	45549
530	51468	45459
531	51585	45379
532	51669	45271
533	51776	45183
534	51918	45125
535	52022	45034
536	52114	44933
537	52215	44839
538	52313	44743
539	52455	44683
540	52564	44597
541	52674	44510
542	52782	44422
543	52899	44341
544	52999	44247
545	53097	44150
546	53197	44055
547	53279	43945
548	53379	43850
549	53481	43757
550	53576	43658
551	53674	43561
552	53773	43465
553	53881	43377
554	53987	43286
555	54081	43187
556	54172	43085
557	54272	42989
558	54357	42883
559	54440	42775
560	54543	42681
561	54644	42587
562	54743	42491
563	54837	42392
564	55062	42393
565	55159	42295
566	55262	42202
567	55358	42103
568	55447	42000
569	55534	41894
570	55638	41801
571	55746	41712
572	55858	41626
573	55980	41546
574	56084	41454
575	56227	41389
576	56324	41291
577	56423	41194
578	56540	41111
579	56654	41025
580	56746	40924
581	56860	40838
582	56964	40744
583	57080	40659
584	57183	40566
585	57281	40468
586	57389	40378
587	57493	40284
588	57586	40183
589	57682	40084
590	57782	39988
591	57879	39889
592	57974	39790
593	58093	39707
594	58203	39617
595	58298	39518
596	58396	39419
597	58491	39320
598	58591	39223
599	58682	39121
600	58793	39032
601	58900	38940
602	58997	38842
603	59122	38762
604	59215	38661
605	59308	38560
606	59405	38461
607	59502	38363
608	59603	38267
609	59701	38170
610	59797	38070
611	59898	37974
612	59982	37868
613	60086	37774
614	60207	37690
615	60321	37602
616	60432	37513
617	60515	37406
618	60614	37308
619	60724	37217
620	60817	37117
621	60921	37023
622	61023	36927
623	61140	36841
624	61240	36744
625	61354	36655
626	61453	36558
627	61549	36459
628	61640	36356
629	61741	36261
630	61845	36166
631	61952	36073
632	62043	35971
633	62159	35883
634	62259	35786
635	62340	35679
636	62436	35580
637	62532	35481
638	62611	35372
639	62710	35274
640	62810	35177
641	62899	35074
642	63003	34979
643	63102	34882
644	63240	34806
645	63348	34714
646	63448	34617
647	63552	34522
648	63648	34423
649	63748	34326
650	63842	34225
651	63951	34133
652	64052	34037
653	64157	33942
654	64277	33855
655	64368	33754
656	64463	33654
657	64557	33554
658	64642	33449
659	64745	33353
660	64855	33261
661	64958	33166
662	65054	33067
663	65175	32980
664	65398	32945
665	65503	32849
666	65595	32748
667	65697	32651
668	65803	32557
669	65907	32461
670	66001	32361
671	66098	32262
672	66202	32166
673	66317	32076
674	66415	31977
675	66526	31885
676	66635	31792
677	66731	31692
678	66845	31601
679	66940	31501
680	67037	31402
681	67148	31309
682	67247	31211
683	67369	31124
684	67471	31027
685	67573	30930
686	67678	30834
687	67766	30731
688	67857	30629
689	67953	30529
690	68053	30431
691	68158	30336
692	68257	30238
693	68350	30137
694	68454	30041
695	68549	29940
696	68643	29840
697	68743	29743
698	68855	29650
699	68953	29551
700	69057	29455
701	69179	29366
702	69283	29270
703	69398	29179
704	69490	29077
705	69571	28971
706	69659	28868
707	69767	28774
708	69875	28679
709	69978	28582
710	70087	28488
711	70186	28390
712	70280	28289
713	70377	28190
714	70485	28095
715	70591	28000
716	70688	27900
717	70798	27806
718	70902	27710
719	71008	27614
720	71136	27527
721	71237	27429
722	71347	27335
723	71469	27245
724	71565	27145
725	71659	27045
726	71767	26950
727	71861	26849
728	71960	26750
729	72053	26649
730	72146	26549
731	72247	26451
732	72325	26345
733	72416	26243
734	72523	26147
735	72619	26048
736	72727	25952
737	72831	25856
738	72941	25761
739	73055	25668
740	73188	25581
741	73268	25475
742	73372	25379
743	73465	25278
744	73598	25191
745	73699	25093
746	73807	24997
747	73902	24897
748	74005	24800
749	74118	24706
750	74211	24605
751	74302	24503
752	74399	24404
753	74567	24328
754	74665	24229
755	74751	24126
756	74853	24028
757	74950	23928
758	75049	23829
759	75176	23739
760	75265	23637
761	75365	23539
762	75460	23439
763	75551	23338
764	75694	23252
765	75799	23155
766	75881	23051
767	75978	22951
768	76082	22854
769	76177	22754
770	76271	22654
771	76361	22552
772	76456	22452
773	76547	22351
774	76662	22256
775	76749	22154
776	76844	22054
777	76929	21951
778	77033	21854
779	77150	21760
780	77247	21660
781	77340	21560
782	77438	21461
783	77534	21361
784	77632	21262
785	77743	21166
786	77850	21069
787	77945	20969
788	78038	20869
789	78144	20772
790	78249	20675
791	78355	20578
792	78459	20480
793	78564	20383
794	78684	20289
795	78785	20191
796	78890	20093
797	78991	19995
798	79124	19904
799	79227	19806
800	79320	19706
801	79419	19607
802	79525	19509
803	79631	19412
804	79760	19320
805	79854	19220
806	79951	19121
807	80063	19025
808	80169	18927
809	80283	18831
810	80383	18733
811	80467	18630
812	80570	18532
813	80677	18434
814	80803	18341
815	80928	18248
816	81050	18154
817	81219	18070
818	81322	17972
819	81418	17872
820	81524	17774
821	81641	17679
822	81733	17578
823	81859	17484
824	81958	17385
825	82060	17286
826	82168	17188
827	82275	17090
828	82368	16990
829	82466	16890
830	82557	16789
831	82652	16689
832	82748	16589
833	82877	16495
834	82969	16395
835	83070	16296
836	83188	16200
837	83288	16101
838	83370	15998
839	83468	15898
840	83573	15800
841	83673	15701
842	83775	15602
843	83967	15520
844	84060	15419
845	84193	15325
846	84299	15227
847	84414	15130
848	84502	15029
849	84603	14930
850	84700	14830
851	84796	14729
852	84902	14631
853	85020	14535
854	85139	14438
855	85224	14336
856	85329	14238
857	85436	14139
858	85526	14038
859	85634	13940
860	85728	13840
861	85827	13740
862	85931	13641
863	86088	13550
864	86199	13453
865	86295	13352
866	86404	13254
867	86493	13153
868	86591	13053
869	86694	12954
870	86803	12856
871	86902	12756
872	87003	12656
873	87118	12559
874	87211	12458
875	87312	12359
876	87413	12259
877	87508	12159
878	87603	12059
879	87704	11959
880	87809	11860
881	87916	11762
882	88035	11665
883	88132	11564
884	88245	11466
885	88322	11364
886	88428	11265
887	88526	11165
888	88617	11064
889	88719	10965
890	88811	10864
891	88921	10766
892	89011	10665
893	89157	10571
894	89256	10471
895	89365	10372
896	89466	10273
897	89562	10173
898	89656	10072
899	89763	9973
900	89867	9874
901	89965	9774
902	90067	9675
903	90186	9577
904	90315	9480
905	90429	9382
906	90519	9281
907	90631	9182
908	90741	9084
909	90825	8982
910	90928	8883
911	91027	8783
912	91141	8684
913	91248	8585
914	91362	8487
915	91463	8387
916	91555	8286
917	91645	8186
918	91747	8086
919	91838	7985
920	91956	7887
921	92063	7788
922	92206	7692
923	92303	7592
924	92397	7491
925	92512	7393
926	92621	7293
927	92729	7194
928	92825	7094
929	92927	6994
930	93027	6894
931	93248	6803
932	93346	6703
933	93438	6602
934	93545	6503
935	93649	6403
936	93751	6303
937	93849	6203
938	93938	6102
939	94036	6002
940	94162	5903
941	94286	5805
942	94388	5705
943	94485	5605
944	94593	5505
945	94689	5405
946	94785	5304
947	94886	5204
948	94983	5104
949	95078	5004
950	95171	4903
951	95275	4803
952	95387	4704
953	95495	4604
954	95592	4504
955	95671	4403
956	95777	4303
957	95878	4203
958	95996	4104
959	96125	4005
960	96216	3904
961	96316	3804
962	96413	3704
963	96530	3604
964	96637	3504
965	96741	3404
966	96869	3305
967	96965	3205
968	97066	3105
969	97149	3004
970	97255	2904
971	97365	2804
972	97464	2704
973	97575	2604
974	97683	2504
975	97783	2404
976	97897	2304
977	98007	2204
978	98138	2105
979	98244	2004
980	98360	1905
981	98468	1804
982	98564	1704
983	98670	1604
984	98795	1504
985	98905	1404
986	99013	1304
987	99146	1204
988	99258	1103
989	99363	1003
990	99484	903
991	99585	803
992	99677	702
993	99763	602
994	99872	501
995	99968	401
996	100063	301
997	100198	200
998	100294	100
999	100397	0
