iter	MAE
302	85.7672216
303	85.71716501
304	85.66572682
305	85.63055933
306	85.58423245
307	85.55936713
308	85.52610523
309	85.48916577
310	85.41744907
311	85.34573989
312	85.30467819
313	85.25998526
314	85.22809612
315	85.20783344
316	85.16749488
317	85.1163312
318	85.07455521
319	84.9542414
320	84.88687595
321	84.82323442
322	84.78978653
323	84.73363082
324	84.70586723
325	84.65510012
326	84.5991649
327	84.55966844
328	84.46844727
329	84.42448052
330	84.38091919
331	84.34475698
332	84.31254771
333	84.22233589
334	84.1759928
335	84.13422738
336	84.08732381
337	84.02613333
338	84.01657692
339	83.98806446
340	83.91696501
341	83.88440474
342	83.87295124
343	83.84692759
344	83.76647442
345	83.72770698
346	83.68640434
347	83.64830417
348	83.61708689
349	83.59124316
350	83.56114869
351	83.51832143
352	83.46255554
353	83.40180097
354	83.34315236
355	83.30844359
356	83.2529336
357	83.21717209
358	83.12869007
359	83.11461441
360	83.06045843
361	83.03965081
362	83.02696019
363	83.00411815
364	82.97936345
365	82.95640878
366	82.88714542
367	82.86256522
368	82.83097953
369	82.79277216
370	82.76432337
371	82.7309214
372	82.68911825
373	82.6615293
374	82.62216656
375	82.603814
376	82.56109397
377	82.53701124
378	82.51189253
379	82.49055543
380	82.43391998
381	82.37226542
382	82.34790592
383	82.29426337
384	82.25417746
385	82.23834549
386	82.21137363
387	82.14209104
388	82.10379864
389	82.02899492
390	81.98552461
391	81.96391404
392	81.95343174
393	81.85989837
394	81.82590873
395	81.7836891
396	81.75498184
397	81.73301076
398	81.71500471
399	81.62738216
400	81.59297376
401	81.53068423
402	81.48242869
403	81.46435095
404	81.4458242
405	81.40181048
406	81.36862955
407	81.29776852
408	81.27278789
409	81.25200719
410	81.21863652
411	81.17024523
412	81.14572352
413	81.13067426
414	81.08797059
415	81.06999685
416	81.03967933
417	81.02675585
418	81.00990208
419	80.97068155
420	80.93284385
421	80.89319306
422	80.86509232
423	80.82455405
424	80.78907447
425	80.76877585
426	80.71544472
427	80.65862762
428	80.63461247
429	80.61284638
430	80.59870985
431	80.56538647
432	80.51963073
433	80.4753137
434	80.44272743
435	80.41398165
436	80.38105265
437	80.34715365
438	80.32690754
439	80.30647857
440	80.2993095
441	80.26254637
442	80.25115948
443	80.16358692
444	80.12943139
445	80.10968203
446	80.08665752
447	80.04093792
448	80.0130522
449	79.97513214
450	79.94370572
451	79.92572919
452	79.90001105
453	79.878198
454	79.86148595
455	79.84921121
456	79.79562942
457	79.73209964
458	79.71469632
459	79.68346256
460	79.66479488
461	79.6542888
462	79.63325357
463	79.61219284
464	79.58737236
465	79.57125815
466	79.54996337
467	79.52583334
468	79.47179956
469	79.45682557
470	79.44679004
471	79.40986284
472	79.38919664
473	79.3623988
474	79.3566025
475	79.32531691
476	79.30115058
477	79.29334871
478	79.21505114
479	79.19829234
480	79.18597916
481	79.14573426
482	79.13523038
483	79.12062273
484	79.10120135
485	79.07696725
486	79.06112921
487	79.03001722
488	79.01132109
489	78.97628319
490	78.93307516
491	78.91131128
492	78.89336694
493	78.87641591
494	78.86457672
495	78.82788923
496	78.77732657
497	78.75088709
498	78.7430206
499	78.71125765
500	78.69700655
501	78.68080094
502	78.64425139
503	78.62158773
504	78.58945284
505	78.57030905
506	78.55788468
507	78.54097622
508	78.5281611
509	78.50229657
510	78.4968761
511	78.46756654
512	78.44319344
513	78.43828784
514	78.42523527
515	78.39153349
516	78.37882785
517	78.36157316
518	78.33323864
519	78.32094264
520	78.27296757
521	78.25101492
522	78.22040451
523	78.21206562
524	78.20206645
525	78.17524975
526	78.15205165
527	78.1353683
528	78.08273607
529	78.06987764
530	78.00009734
531	77.95386176
532	77.91356699
533	77.90473134
534	77.86486314
535	77.79006489
536	77.74736172
537	77.73771322
538	77.71753587
539	77.70688054
540	77.66582648
541	77.65167973
542	77.64142977
543	77.62102926
544	77.58768331
545	77.57024269
546	77.52274597
547	77.51143541
548	77.48896468
549	77.44761114
550	77.42685512
551	77.39963866
552	77.37277537
553	77.34617248
554	77.3323138
555	77.32317392
556	77.31173293
557	77.26205816
558	77.21507729
559	77.19623664
560	77.18835212
561	77.16708922
562	77.14508385
563	77.13390557
564	77.12055485
565	77.08949347
566	77.07429756
567	77.064468
568	77.01594083
569	76.99223571
570	76.95899903
571	76.93154485
572	76.90799545
573	76.89362552
574	76.85267602
575	76.84166631
576	76.82759164
577	76.81104128
578	76.80420449
579	76.79360654
580	76.76866708
581	76.75685977
582	76.74395876
583	76.72567128
584	76.7138265
585	76.69965829
586	76.6726313
587	76.66268783
588	76.65523588
589	76.63406937
590	76.60044647
591	76.58680789
592	76.57773959
593	76.56488209
594	76.53032158
595	76.51523767
596	76.47127849
597	76.45192542
598	76.43183958
599	76.41979211
600	76.40338947
601	76.36990705
602	76.35954452
603	76.35298549
604	76.33403436
605	76.32152382
606	76.30187836
607	76.29304274
608	76.28450486
609	76.27635228
610	76.26467175
611	76.252588
612	76.24008904
613	76.23415711
614	76.22254158
615	76.20737165
616	76.15533633
617	76.14133426
618	76.1348008
619	76.12683033
620	76.08824651
621	76.05466906
622	76.04148841
623	76.00704794
624	75.97381572
625	75.96127272
626	75.95237637
627	75.93279582
628	75.91765019
629	75.89904603
630	75.86302321
631	75.83404831
632	75.82142631
633	75.80003741
634	75.7824094
635	75.76663704
636	75.75432978
637	75.73498878
638	75.6666707
639	75.65755432
640	75.64028342
641	75.59926387
642	75.59125743
643	75.57757343
644	75.56066346
645	75.55250945
646	75.52478427
647	75.48950652
648	75.45405191
649	75.43770154
650	75.43313628
651	75.42296466
652	75.39843552
653	75.38656537
654	75.36342718
655	75.3309686
656	75.31320589
657	75.30268267
658	75.23004301
659	75.20037673
660	75.19311281
661	75.18074799
662	75.15946458
663	75.14664871
664	75.14342691
665	75.09544558
666	75.07849543
667	75.03472524
668	75.01436926
669	74.98591625
670	74.95799014
671	74.9328014
672	74.91060347
673	74.86619131
674	74.83877325
675	74.82348913
676	74.8035168
677	74.77556808
678	74.75166856
679	74.73725683
680	74.71108812
681	74.6965195
682	74.6825668
683	74.67404015
684	74.65419924
685	74.63594431
686	74.62207382
687	74.61502704
688	74.596877
689	74.58814537
690	74.5720893
691	74.56505225
692	74.55162586
693	74.52568092
694	74.51421558
695	74.48555915
696	74.46335582
697	74.44391246
698	74.43207345
699	74.42073807
700	74.40350754
701	74.39869072
702	74.38732799
703	74.36504052
704	74.35693327
705	74.30921495
706	74.30245695
707	74.27734175
708	74.26148435
709	74.24539425
710	74.23601016
711	74.22862733
712	74.20827111
713	74.20156921
714	74.19058654
715	74.17158698
716	74.15299059
717	74.12782048
718	74.10067431
719	74.08408698
720	74.0416926
721	74.01907596
722	73.99200022
723	73.97948303
724	73.96379294
725	73.95997102
726	73.94719051
727	73.89796235
728	73.89449678
729	73.8856539
730	73.8726844
731	73.8548142
732	73.84043577
733	73.82923237
734	73.81544091
735	73.80888216
736	73.80181576
737	73.79514439
738	73.7824028
739	73.77384594
740	73.73400029
741	73.7190039
742	73.7127719
743	73.70359379
744	73.69208727
745	73.68641516
746	73.65372224
747	73.6451479
748	73.63446434
749	73.62371337
750	73.61326023
751	73.6108555
752	73.59147964
753	73.58484638
754	73.57851257
755	73.55281311
756	73.54210861
757	73.52933354
758	73.51837066
759	73.51220772
760	73.49999671
761	73.4859668
762	73.43750417
763	73.40391387
764	73.37274612
765	73.36545127
766	73.35432053
767	73.34114294
768	73.33503333
769	73.32582409
770	73.30779489
771	73.29934208
772	73.29193655
773	73.2821848
774	73.269985
775	73.25492026
776	73.24686177
777	73.23786217
778	73.22459115
779	73.21307221
780	73.20835912
781	73.18836669
782	73.15055214
783	73.13703193
784	73.12570121
785	73.11659925
786	73.11150802
787	73.05642751
788	73.05168621
789	73.04894964
790	73.04505898
791	73.03640657
792	73.02312934
793	73.01462298
794	73.01087854
795	72.98727497
796	72.97445366
797	72.966952
798	72.95135599
799	72.93359186
800	72.89782103
801	72.88563301
802	72.86865894
803	72.85186524
804	72.84564538
805	72.82732897
806	72.80709285
807	72.79396882
808	72.77537323
809	72.74413985
810	72.73524395
811	72.71425289
812	72.69932623
813	72.6886322
814	72.67478178
815	72.66140287
816	72.6536682
817	72.64535026
818	72.62561446
819	72.62110265
820	72.61768866
821	72.61113999
822	72.60221183
823	72.59970064
824	72.55624182
825	72.54823096
826	72.53879618
827	72.53626289
828	72.50428626
829	72.48628333
830	72.48248028
831	72.47423709
832	72.46081126
833	72.45450471
834	72.45174397
835	72.44071049
836	72.42598199
837	72.42207786
838	72.39666877
839	72.37590782
840	72.35258474
841	72.34068861
842	72.33762755
843	72.32857054
844	72.30799111
845	72.29395008
846	72.28443804
847	72.27922017
848	72.27625984
849	72.27019634
850	72.24976146
851	72.22878062
852	72.20057638
853	72.17246937
854	72.16983794
855	72.16658958
856	72.16316315
857	72.15926248
858	72.15790576
859	72.15049805
860	72.13787236
861	72.13342162
862	72.12237273
863	72.11389838
864	72.10328356
865	72.0932898
866	72.08572175
867	72.07866758
868	72.06492895
869	72.0538402
870	72.04472392
871	72.03266523
872	72.02726826
873	72.01277163
874	72.00446534
875	71.97609143
876	71.97088127
877	71.95852762
878	71.9405943
879	71.93634695
880	71.91281812
881	71.89979485
882	71.89268657
883	71.88516627
884	71.86821074
885	71.83954089
886	71.82530706
887	71.82267336
888	71.81488688
889	71.81006437
890	71.78444845
891	71.77837565
892	71.77118738
893	71.76941253
894	71.75762559
895	71.75024323
896	71.73896867
897	71.73296777
898	71.71471441
899	71.68616098
900	71.64627577
901	71.63018168
902	71.61071678
903	71.60479313
904	71.58175071
905	71.54872739
906	71.53907526
907	71.5289152
908	71.514857
909	71.50712048
910	71.50175941
911	71.49974839
912	71.4906787
913	71.47718739
914	71.4588827
915	71.45539525
916	71.44232441
917	71.43236916
918	71.42672837
919	71.34852333
920	71.32994101
921	71.30615233
922	71.30117111
923	71.28605765
924	71.27412271
925	71.268863
926	71.26598041
927	71.25497435
928	71.23355752
929	71.21032978
930	71.19617988
931	71.18627145
932	71.17605037
933	71.1475198
934	71.14437272
935	71.12464156
936	71.08575787
937	71.07948781
938	71.06511984
939	71.04660156
940	71.04186769
941	71.02570741
942	71.01432944
943	71.00350349
944	70.9655358
945	70.96195278
946	70.95402472
947	70.94104159
948	70.93204353
949	70.90560477
950	70.88275304
951	70.84995312
952	70.82917225
953	70.7841319
954	70.76881753
955	70.75875301
956	70.75093207
957	70.71851263
958	70.71077956
959	70.68946983
960	70.68569509
961	70.66065057
962	70.65317317
963	70.64352403
964	70.63351529
965	70.6244813
966	70.61687616
967	70.60637989
968	70.56849834
969	70.53156712
970	70.52733769
971	70.49333599
972	70.48760919
973	70.47708512
974	70.46770077
975	70.45270778
976	70.44525511
977	70.43380776
978	70.42707041
979	70.40838079
980	70.3519523
981	70.34609274
982	70.31519149
983	70.30594542
984	70.30288958
985	70.29708617
986	70.29341553
987	70.29243608
988	70.28878948
989	70.27843653
990	70.27452464
991	70.26869462
992	70.26330536
993	70.26205165
994	70.2495547
995	70.22623489
996	70.22383734
997	70.21081268
998	70.2030434
999	70.19693675
