iter	MAE
682	76.30132696
683	76.29433466
684	76.28898685
685	76.26020469
686	76.24588366
687	76.2205535
688	76.20522718
689	76.18944168
690	76.17978716
691	76.15236339
692	76.12174986
693	76.1067457
694	76.09637492
695	76.07982496
696	76.06760868
697	76.05631366
698	76.02591194
699	76.0122185
700	75.98733865
701	75.98084457
702	75.96461269
703	75.94628514
704	75.92420463
705	75.88985373
706	75.87698528
707	75.86066345
708	75.84697563
709	75.83806905
710	75.8331696
711	75.81896661
712	75.79571043
713	75.78354719
714	75.77226426
715	75.7477648
716	75.73844437
717	75.72860496
718	75.71068127
719	75.7041672
720	75.67320931
721	75.66169025
722	75.63000313
723	75.59646458
724	75.59149344
725	75.58492704
726	75.5708726
727	75.5546087
728	75.5437627
729	75.53329132
730	75.5236168
731	75.51197064
732	75.50248468
733	75.50014516
734	75.42596107
735	75.40373057
736	75.39844744
737	75.38085287
738	75.35710523
739	75.34517681
740	75.33845067
741	75.30917363
742	75.29854119
743	75.29422038
744	75.28759497
745	75.28009436
746	75.27551299
747	75.26324518
748	75.25513887
749	75.24054253
750	75.21745865
751	75.2026071
752	75.19580336
753	75.18016706
754	75.15950634
755	75.15258535
756	75.14870487
757	75.13108821
758	75.11707589
759	75.10524226
760	75.10059913
761	75.08680316
762	75.07663654
763	75.05446649
764	75.04654769
765	75.03784562
766	75.00300235
767	74.99049849
768	74.97257819
769	74.96168901
770	74.95382271
771	74.94202094
772	74.93520897
773	74.91862443
774	74.90405926
775	74.87106321
776	74.86300907
777	74.84750651
778	74.82003066
779	74.80939907
780	74.79647007
781	74.79095462
782	74.77847499
783	74.76999915
784	74.75236116
785	74.74554247
786	74.73902339
787	74.72255547
788	74.70938761
789	74.70136238
790	74.69361443
791	74.68477448
792	74.67284939
793	74.65431208
794	74.64290872
795	74.6202079
796	74.6106557
797	74.6008914
798	74.59339993
799	74.57821296
800	74.57121117
801	74.56439851
802	74.55472
803	74.54833059
804	74.5374453
805	74.53053275
806	74.48931182
807	74.46618761
808	74.4592011
809	74.45078209
810	74.44173834
811	74.42812673
812	74.41966255
813	74.41461763
814	74.39643726
815	74.3851386
816	74.37066527
817	74.3646161
818	74.35873353
819	74.35404411
820	74.34656161
821	74.34214471
822	74.33205988
823	74.32061259
824	74.29800825
825	74.29156689
826	74.27645477
827	74.26617652
828	74.2577957
829	74.2465668
830	74.24539233
831	74.23640454
832	74.22454229
833	74.21867903
834	74.20537036
835	74.17828535
836	74.16407197
837	74.15831015
838	74.15338171
839	74.11819974
840	74.11427204
841	74.10799245
842	74.10107889
843	74.0912769
844	74.08017109
845	74.06818761
846	74.05498421
847	74.0469102
848	74.03799104
849	74.02618802
850	74.01713902
851	74.01113078
852	74.00700526
853	73.9884693
854	73.98527836
855	73.97694436
856	73.9671287
857	73.96329134
858	73.92651869
859	73.85618642
860	73.83119579
861	73.82836614
862	73.81809996
863	73.80825764
864	73.79815559
865	73.79367
866	73.77254432
867	73.76809705
868	73.76164387
869	73.75457172
870	73.73778774
871	73.73260755
872	73.71396975
873	73.70966057
874	73.70317955
875	73.6784496
876	73.6720711
877	73.64075581
878	73.63021622
879	73.62361857
880	73.5935608
881	73.58483689
882	73.56741453
883	73.55836313
884	73.54559905
885	73.52986305
886	73.51163184
887	73.49511427
888	73.48615655
889	73.47118307
890	73.46133121
891	73.45472385
892	73.43710376
893	73.4272529
894	73.42060106
895	73.41024363
896	73.39564577
897	73.38444354
898	73.37698814
899	73.37416698
900	73.36532584
901	73.34877026
902	73.33479213
903	73.28916443
904	73.25992256
905	73.2548789
906	73.24554435
907	73.23876948
908	73.23477967
909	73.22578926
910	73.22226606
911	73.2153645
912	73.20793857
913	73.19288056
914	73.18390705
915	73.17717901
916	73.16935939
917	73.15411414
918	73.14924688
919	73.14019326
920	73.13594393
921	73.09411813
922	73.0757357
923	73.07298633
924	73.05599823
925	73.05265777
926	73.04858085
927	73.04600817
928	73.040473
929	73.03540306
930	73.02425699
931	73.01299473
932	73.00649324
933	73.00375633
934	72.99762234
935	72.9895809
936	72.98588385
937	72.9783158
938	72.96949022
939	72.96425217
940	72.94545512
941	72.93456584
942	72.92756409
943	72.92607022
944	72.91924934
945	72.90167485
946	72.88560622
947	72.87195089
948	72.8644215
949	72.84572475
950	72.83863293
951	72.81384412
952	72.80787742
953	72.79684527
954	72.78474794
955	72.77954963
956	72.7226598
957	72.71297613
958	72.70156758
959	72.69075295
960	72.68307988
961	72.67399548
962	72.66891895
963	72.65616683
964	72.64605051
965	72.63241246
966	72.62277101
967	72.61644861
968	72.60949153
969	72.6014664
970	72.58714145
971	72.5699087
972	72.56387581
973	72.54859742
974	72.54170803
975	72.53088369
976	72.50879729
977	72.49324795
978	72.48583231
979	72.47595874
980	72.46561581
981	72.45338114
982	72.44248962
983	72.43852691
984	72.42207866
985	72.41790002
986	72.38993279
987	72.38094098
988	72.36193845
989	72.35990398
990	72.35576512
991	72.35050866
992	72.33847181
993	72.32506177
994	72.31181228
995	72.29334804
996	72.28832366
997	72.28290708
998	72.25664715
999	72.24897497
