iter	Passed	Remaining
684	67126	30868
685	67216	30766
686	67349	30684
687	67431	30579
688	67531	30482
689	67629	30384
690	67726	30285
691	67831	30190
692	67934	30094
693	68034	29997
694	68116	29892
695	68220	29797
696	68341	29709
697	68439	29611
698	68539	29514
699	68632	29414
700	68739	29319
701	68848	29226
702	68936	29124
703	69035	29026
704	69129	28926
705	69225	28827
706	69315	28726
707	69448	28642
708	69543	28543
709	69649	28448
710	69735	28345
711	69826	28244
712	69921	28145
713	70020	28047
714	70125	27951
715	70219	27852
716	70318	27754
717	70495	27687
718	70597	27591
719	70695	27492
720	70791	27393
721	70885	27293
722	70989	27198
723	71090	27100
724	71178	26998
725	71284	26903
726	71379	26804
727	71563	26737
728	71647	26634
729	71753	26539
730	71856	26442
731	71947	26341
732	72049	26244
733	72141	26144
734	72233	26043
735	72332	25945
736	72431	25847
737	72552	25757
738	72668	25665
739	72756	25563
740	72840	25459
741	72934	25359
742	73034	25262
743	73124	25161
744	73224	25063
745	73331	24967
746	73426	24868
747	73524	24770
748	73662	24685
749	73762	24587
750	73871	24492
751	73961	24391
752	74070	24296
753	74164	24196
754	74260	24097
755	74354	23998
756	74450	23898
757	74553	23802
758	74687	23714
759	74785	23616
760	74879	23516
761	74968	23415
762	75072	23318
763	75169	23219
764	75268	23121
765	75364	23022
766	75457	22922
767	75568	22828
768	75683	22734
769	75834	22651
770	75939	22555
771	76042	22458
772	76146	22361
773	76257	22266
774	76355	22167
775	76448	22067
776	76542	21967
777	76631	21866
778	76821	21793
779	76940	21701
780	77045	21604
781	77152	21507
782	77258	21411
783	77369	21316
784	77475	21219
785	77583	21123
786	77694	21027
787	77798	20930
788	77921	20838
789	78026	20741
790	78129	20643
791	78232	20545
792	78346	20451
793	78452	20354
794	78534	20251
795	78636	20153
796	78741	20055
797	78834	19955
798	78965	19864
799	79074	19768
800	79177	19670
801	79282	19573
802	79405	19480
803	79499	19380
804	79606	19283
805	79711	19186
806	79818	19089
807	79943	18996
808	80062	18902
809	80152	18801
810	80246	18701
811	80347	18602
812	80456	18505
813	80539	18403
814	80628	18302
815	80731	18204
816	80825	18104
817	80923	18004
818	81081	17919
819	81182	17820
820	81276	17720
821	81392	17625
822	81502	17528
823	81603	17429
824	81704	17331
825	81799	17231
826	81905	17133
827	82124	17059
828	82222	16960
829	82322	16861
830	82423	16762
831	82531	16664
832	82630	16565
833	82724	16465
834	82802	16362
835	82899	16262
836	83019	16167
837	83127	16069
838	83255	15976
839	83357	15877
840	83466	15780
841	83564	15680
842	83668	15582
843	83769	15483
844	83869	15384
845	83963	15284
846	84055	15183
847	84163	15085
848	84280	14989
849	84364	14887
850	84466	14789
851	84567	14690
852	84664	14590
853	84761	14490
854	84853	14390
855	84945	14289
856	85041	14190
857	85136	14090
858	85275	13997
859	85379	13898
860	85468	13798
861	85579	13700
862	85688	13602
863	85784	13503
864	85886	13404
865	85977	13303
866	86081	13205
867	86181	13105
868	86356	13018
869	86446	12917
870	86540	12817
871	86642	12718
872	86751	12620
873	86845	12520
874	86940	12420
875	87051	12322
876	87145	12222
877	87244	12122
878	87370	12027
879	87471	11927
880	87567	11828
881	87666	11728
882	87761	11628
883	87858	11528
884	87956	11429
885	88064	11331
886	88161	11231
887	88259	11131
888	88439	11042
889	88541	10943
890	88651	10845
891	88752	10745
892	88861	10647
893	88945	10546
894	89047	10446
895	89137	10346
896	89236	10246
897	89331	10146
898	89461	10050
899	89640	9960
900	89742	9860
901	89838	9760
902	89935	9660
903	90027	9560
904	90139	9462
905	90240	9362
906	90339	9263
907	90457	9165
908	90602	9070
909	90704	8970
910	90810	8871
911	90921	8773
912	91031	8674
913	91128	8574
914	91223	8474
915	91336	8375
916	91442	8276
917	91579	8180
918	91699	8082
919	91831	7985
920	91925	7885
921	92047	7787
922	92157	7688
923	92269	7589
924	92369	7489
925	92455	7388
926	92577	7290
927	92748	7196
928	92864	7097
929	92957	6996
930	93071	6897
931	93179	6798
932	93277	6698
933	93380	6598
934	93489	6499
935	93685	6405
936	93843	6309
937	93975	6211
938	94096	6112
939	94205	6013
940	94305	5912
941	94409	5812
942	94527	5713
943	94638	5614
944	94788	5516
945	94924	5418
946	95021	5318
947	95117	5217
948	95224	5117
949	95314	5016
950	95419	4916
951	95515	4815
952	95660	4717
953	95755	4617
954	95889	4518
955	95999	4418
956	96110	4318
957	96211	4218
958	96336	4118
959	96456	4019
960	96568	3919
961	96683	3819
962	96796	3719
963	96945	3620
964	97056	3520
965	97185	3420
966	97312	3320
967	97433	3220
968	97556	3120
969	97662	3020
970	97779	2920
971	97897	2820
972	98003	2719
973	98109	2618
974	98200	2517
975	98307	2417
976	98415	2316
977	98530	2216
978	98623	2115
979	98744	2015
980	98847	1914
981	99049	1815
982	99177	1715
983	99284	1614
984	99400	1513
985	99513	1412
986	99627	1312
987	99736	1211
988	99859	1110
989	99966	1009
990	100154	909
991	100280	808
992	100395	707
993	100507	606
994	100608	505
995	100723	404
996	100822	303
997	100928	202
998	101084	101
999	101217	0
