iter	MAE
272	87.36944861
273	87.35010442
274	87.31186088
275	87.28774501
276	87.22762625
277	87.20423291
278	87.14600432
279	87.09764951
280	87.053864
281	87.03505092
282	86.94520046
283	86.89712619
284	86.87471754
285	86.8165382
286	86.73928491
287	86.69955165
288	86.67088972
289	86.63557931
290	86.6098746
291	86.55803296
292	86.51381608
293	86.49083969
294	86.44593021
295	86.41657264
296	86.33661301
297	86.30320779
298	86.22492502
299	86.19298276
300	86.17695617
301	86.13907402
302	86.08771255
303	86.05490451
304	86.01574527
305	85.94559161
306	85.84437504
307	85.76127663
308	85.72895969
309	85.70175303
310	85.61635377
311	85.59628864
312	85.53712182
313	85.51749852
314	85.48470121
315	85.41692989
316	85.38509674
317	85.34539419
318	85.30878474
319	85.27259419
320	85.24919206
321	85.23470997
322	85.11744427
323	85.09979103
324	85.06441832
325	85.05408992
326	85.02260417
327	84.99343103
328	84.93687283
329	84.91807706
330	84.87144613
331	84.78293983
332	84.74260458
333	84.70855442
334	84.67422506
335	84.64463526
336	84.61050132
337	84.58590918
338	84.56563603
339	84.52667944
340	84.47358924
341	84.42908674
342	84.32119545
343	84.29753778
344	84.27442243
345	84.23397663
346	84.19949248
347	84.13322704
348	84.09455412
349	84.07424256
350	84.0607273
351	84.04724306
352	84.00277291
353	83.96011407
354	83.94361343
355	83.91143626
356	83.87834
357	83.86077918
358	83.82900235
359	83.81336305
360	83.78775763
361	83.76169997
362	83.70361642
363	83.65350575
364	83.6343751
365	83.58488205
366	83.56914905
367	83.51004888
368	83.49011402
369	83.47386169
370	83.42104012
371	83.36084225
372	83.33866812
373	83.28263657
374	83.25505779
375	83.23809349
376	83.16837184
377	83.12741564
378	83.11164107
379	83.0933008
380	83.06346086
381	83.04948003
382	83.00898084
383	82.97505886
384	82.93678248
385	82.9202736
386	82.88673204
387	82.85938672
388	82.8284178
389	82.78766553
390	82.74937038
391	82.71610192
392	82.69943539
393	82.67704421
394	82.66259877
395	82.6360759
396	82.61856246
397	82.6096338
398	82.57039677
399	82.54325075
400	82.51720322
401	82.45792642
402	82.40573838
403	82.36722462
404	82.34564594
405	82.31986634
406	82.28442666
407	82.21099722
408	82.20128513
409	82.19199751
410	82.16340659
411	82.13133717
412	82.11009323
413	82.09468115
414	82.0668781
415	82.01734452
416	81.98735327
417	81.95824928
418	81.94098721
419	81.86998328
420	81.8382845
421	81.79995064
422	81.78298643
423	81.75394446
424	81.73182537
425	81.68713658
426	81.67682612
427	81.66532678
428	81.63729287
429	81.61117302
430	81.58875002
431	81.56726814
432	81.5395115
433	81.48119568
434	81.45929188
435	81.43633896
436	81.37330004
437	81.33364624
438	81.30394647
439	81.27733418
440	81.25943056
441	81.23534546
442	81.21794454
443	81.20609438
444	81.17512438
445	81.15317975
446	81.13597467
447	81.08726502
448	81.06567115
449	81.03124796
450	80.99991653
451	80.96073624
452	80.92276657
453	80.9039954
454	80.88288968
455	80.86419749
456	80.84220777
457	80.82081957
458	80.79949756
459	80.79003436
460	80.76097059
461	80.72727718
462	80.70000084
463	80.67846939
464	80.65839823
465	80.63047538
466	80.59690884
467	80.57913569
468	80.55104818
469	80.53437332
470	80.51526323
471	80.49698984
472	80.46376052
473	80.4523171
474	80.37821409
475	80.33402253
476	80.30046414
477	80.21473921
478	80.1961022
479	80.18002205
480	80.15748783
481	80.1010691
482	80.07384054
483	80.05302386
484	80.01086345
485	79.92660124
486	79.90704068
487	79.89084672
488	79.86655379
489	79.85657073
490	79.8257493
491	79.80966248
492	79.74870724
493	79.71755262
494	79.6464854
495	79.62359255
496	79.60579684
497	79.59190931
498	79.53421385
499	79.50248291
500	79.47192613
501	79.44420554
502	79.43220824
503	79.3565625
504	79.3077695
505	79.29549155
506	79.26460581
507	79.24899386
508	79.22541573
509	79.21422099
510	79.1988456
511	79.16968969
512	79.15462265
513	79.11052937
514	79.08818855
515	79.05662243
516	79.03168276
517	78.99462673
518	78.97840446
519	78.9594908
520	78.93161273
521	78.91441022
522	78.88498254
523	78.85106741
524	78.82798673
525	78.78881054
526	78.73363939
527	78.71148688
528	78.69677839
529	78.6774841
530	78.64681749
531	78.61756431
532	78.5909169
533	78.57236979
534	78.56631535
535	78.54847337
536	78.53641775
537	78.52499936
538	78.50503972
539	78.48610546
540	78.47289161
541	78.45320544
542	78.40925589
543	78.37790869
544	78.3642184
545	78.3551225
546	78.33561494
547	78.3197335
548	78.28445658
549	78.27186984
550	78.23699822
551	78.2283507
552	78.21737816
553	78.20199147
554	78.15706468
555	78.13498289
556	78.12982447
557	78.11468895
558	78.08755757
559	78.07989807
560	78.06835546
561	78.06394758
562	78.05227515
563	78.02596452
564	78.00124447
565	77.99397291
566	77.98403997
567	77.96596806
568	77.96071798
569	77.95217936
570	77.94080757
571	77.91587297
572	77.89117922
573	77.88026634
574	77.80896689
575	77.78725197
576	77.77919329
577	77.77143208
578	77.76277415
579	77.72835113
580	77.7052373
581	77.6513513
582	77.63741697
583	77.61175816
584	77.60243366
585	77.5932878
586	77.57921686
587	77.5665622
588	77.5599304
589	77.54562733
590	77.53211793
591	77.52248199
592	77.50815076
593	77.49435085
594	77.48136455
595	77.43255175
596	77.4004098
597	77.3593968
598	77.3272583
599	77.31416794
600	77.27363368
601	77.26501811
602	77.2524116
603	77.20798334
604	77.20002296
605	77.19127454
606	77.18160009
607	77.13934847
608	77.11132915
609	77.10575269
610	77.09418867
611	77.0603068
612	77.04678531
613	77.02395399
614	76.96400758
615	76.95243518
616	76.92924989
617	76.89459606
618	76.87675665
619	76.82672292
620	76.81546921
621	76.80261993
622	76.78501562
623	76.74465298
624	76.71221231
625	76.68819495
626	76.65618433
627	76.6379182
628	76.60366298
629	76.59326511
630	76.54156138
631	76.52352406
632	76.51929218
633	76.50471439
634	76.49535535
635	76.48592244
636	76.47383517
637	76.46448194
638	76.44397717
639	76.43032058
640	76.405228
641	76.38869809
642	76.38041232
643	76.37140555
644	76.3384859
645	76.3310369
646	76.31094417
647	76.293529
648	76.24766906
649	76.23775915
650	76.21583791
651	76.20752503
652	76.20005924
653	76.19273214
654	76.17272426
655	76.14204446
656	76.13542296
657	76.11730678
658	76.09277265
659	76.08716202
660	76.07887085
661	76.05381014
662	76.01754141
663	75.9943618
664	75.98044232
665	75.96779859
666	75.94626892
667	75.93440809
668	75.91952075
669	75.90038515
670	75.88629721
671	75.87269316
672	75.86583598
673	75.86004128
674	75.83527857
675	75.8156193
676	75.78525049
677	75.76711409
678	75.76548597
679	75.75201174
680	75.73801207
681	75.7193715
682	75.68523619
683	75.67399432
684	75.66172991
685	75.63477929
686	75.620791
687	75.60257851
688	75.59267543
689	75.57727836
690	75.568806
691	75.5065441
692	75.49181428
693	75.48028987
694	75.44061333
695	75.42436746
696	75.40770982
697	75.39269733
698	75.36117142
699	75.32887313
700	75.31469375
701	75.30299856
702	75.2896952
703	75.26003227
704	75.24257025
705	75.22780133
706	75.21951037
707	75.20960607
708	75.19968276
709	75.18937388
710	75.18011576
711	75.17031839
712	75.14044012
713	75.1185656
714	75.10988281
715	75.09991037
716	75.08893093
717	75.06141386
718	75.05042752
719	75.03705758
720	75.03046727
721	75.01277151
722	75.00609667
723	74.97876975
724	74.97093818
725	74.96241231
726	74.95396558
727	74.93990965
728	74.92006775
729	74.902188
730	74.8924262
731	74.86904753
732	74.85453556
733	74.83234773
734	74.8013619
735	74.78082058
736	74.76759366
737	74.75831112
738	74.74765957
739	74.7361222
740	74.70313861
741	74.65905553
742	74.61488494
743	74.6070574
744	74.5996286
745	74.58425285
746	74.57640834
747	74.56585815
748	74.55671376
749	74.52873002
750	74.52608611
751	74.49164624
752	74.45475174
753	74.43579694
754	74.42908284
755	74.4087483
756	74.38783945
757	74.37860338
758	74.35332787
759	74.34584353
760	74.33154344
761	74.32350838
762	74.27666524
763	74.2560471
764	74.24906019
765	74.23900687
766	74.21009653
767	74.18614492
768	74.18086472
769	74.16617424
770	74.16120625
771	74.14212395
772	74.13090555
773	74.11501823
774	74.10323552
775	74.08367248
776	74.07197274
777	74.06085062
778	74.03050738
779	73.98926292
780	73.97937653
781	73.97246301
782	73.93663912
783	73.9073829
784	73.89365642
785	73.88790405
786	73.87089175
787	73.8641826
788	73.86163233
789	73.83245856
790	73.81546074
791	73.7919539
792	73.78383199
793	73.75431776
794	73.7246727
795	73.71818356
796	73.70104402
797	73.68420825
798	73.67085509
799	73.65759198
800	73.65456347
801	73.63579516
802	73.62977713
803	73.61485728
804	73.60482361
805	73.57856624
806	73.54597687
807	73.54086755
808	73.53619816
809	73.53054092
810	73.51166622
811	73.50367644
812	73.47533684
813	73.46353857
814	73.44772017
815	73.4424597
816	73.43404842
817	73.42557862
818	73.42095036
819	73.4110429
820	73.39354492
821	73.37044594
822	73.36401115
823	73.34351756
824	73.32934815
825	73.29348713
826	73.28538631
827	73.27653641
828	73.23619751
829	73.22028127
830	73.21129989
831	73.20719715
832	73.20306307
833	73.2000643
834	73.19278199
835	73.18574721
836	73.18211667
837	73.17003273
838	73.15728183
839	73.13584709
840	73.12329933
841	73.09877494
842	73.0896239
843	73.0811079
844	73.07438056
845	73.06967115
846	73.06764706
847	73.05928897
848	73.05275798
849	73.04349175
850	73.0371585
851	73.02527371
852	73.0039479
853	72.9851322
854	72.97702978
855	72.96601387
856	72.93181824
857	72.92097291
858	72.90903913
859	72.87761951
860	72.85730824
861	72.84868283
862	72.83492315
863	72.82553995
864	72.81981343
865	72.81075225
866	72.80825718
867	72.79358591
868	72.78091574
869	72.74615089
870	72.73588662
871	72.72456974
872	72.69953529
873	72.69138166
874	72.66861168
875	72.65573427
876	72.63215318
877	72.62430055
878	72.61761411
879	72.6023193
880	72.59754318
881	72.56698546
882	72.56585041
883	72.55481325
884	72.55121037
885	72.54061477
886	72.5149407
887	72.50513926
888	72.48883925
889	72.44372184
890	72.43400398
891	72.41206896
892	72.40563226
893	72.39537943
894	72.39021194
895	72.38372609
896	72.37743667
897	72.35948974
898	72.35081647
899	72.34720261
900	72.33056319
901	72.3191346
902	72.30340818
903	72.29596582
904	72.28006652
905	72.27243557
906	72.2555538
907	72.24843505
908	72.22083724
909	72.21068857
910	72.20083777
911	72.16858801
912	72.16311399
913	72.13497056
914	72.12538939
915	72.11255127
916	72.09194367
917	72.08308458
918	72.02786347
919	72.01391398
920	72.00422168
921	71.9960595
922	71.9870632
923	71.98196845
924	71.95298228
925	71.94582058
926	71.93398093
927	71.92616584
928	71.92075077
929	71.87211138
930	71.86398912
931	71.84635428
932	71.83254953
933	71.82318625
934	71.81459839
935	71.78680795
936	71.77003074
937	71.74225848
938	71.74021082
939	71.72149812
940	71.70851357
941	71.70035778
942	71.69064294
943	71.67192487
944	71.66714471
945	71.65730563
946	71.63921434
947	71.63085496
948	71.6176573
949	71.60062847
950	71.59361822
951	71.57590911
952	71.55376547
953	71.53510248
954	71.52738132
955	71.5048321
956	71.49777375
957	71.48302589
958	71.46910445
959	71.45706641
960	71.4515831
961	71.4380725
962	71.40901162
963	71.39555954
964	71.37522568
965	71.3695948
966	71.35716487
967	71.3509832
968	71.34526977
969	71.34069015
970	71.33407211
971	71.30454147
972	71.28396698
973	71.27284284
974	71.24653853
975	71.24411813
976	71.23144998
977	71.22451817
978	71.21839901
979	71.21200688
980	71.20842624
981	71.15776891
982	71.14261958
983	71.13990776
984	71.13337848
985	71.11859794
986	71.11080945
987	71.10936375
988	71.10746529
989	71.09620113
990	71.0834081
991	71.07002703
992	71.06342734
993	71.05882025
994	71.0493956
995	71.0458744
996	71.02101639
997	71.01590008
998	71.01016656
999	70.97046327
