iter	MAE
439	80.8127899
440	80.80334182
441	80.77461595
442	80.7303997
443	80.68589773
444	80.65530464
445	80.62417526
446	80.60865963
447	80.57503009
448	80.52952325
449	80.5099866
450	80.49552746
451	80.46264682
452	80.41903782
453	80.39767136
454	80.37775652
455	80.35957463
456	80.32247082
457	80.29586144
458	80.27820498
459	80.24641446
460	80.19368435
461	80.15913179
462	80.11179927
463	80.09533311
464	80.0574121
465	80.049377
466	80.04125013
467	79.98735659
468	79.94028012
469	79.92769425
470	79.89937369
471	79.85362727
472	79.82737906
473	79.79585595
474	79.7772135
475	79.74858609
476	79.73136144
477	79.70527019
478	79.69310363
479	79.67163409
480	79.63937764
481	79.6220824
482	79.59573174
483	79.58038144
484	79.54722385
485	79.51478442
486	79.47783609
487	79.46234908
488	79.44583037
489	79.42276293
490	79.40252444
491	79.38342047
492	79.35968798
493	79.34794715
494	79.33699963
495	79.33045369
496	79.30942774
497	79.27801848
498	79.25045677
499	79.22232113
500	79.18184227
501	79.15586427
502	79.13901977
503	79.13526557
504	79.11682719
505	79.09679831
506	79.07295038
507	79.06694007
508	79.05424987
509	79.03944951
510	79.02769173
511	78.98312027
512	78.95761238
513	78.91706046
514	78.86786818
515	78.8195419
516	78.75410879
517	78.74304088
518	78.69260106
519	78.68345376
520	78.67093626
521	78.65829603
522	78.64045955
523	78.61282654
524	78.5796684
525	78.55069561
526	78.53495803
527	78.4883606
528	78.48073877
529	78.42754524
530	78.35748003
531	78.33381483
532	78.30683682
533	78.29055462
534	78.27766526
535	78.26599447
536	78.25989356
537	78.25326182
538	78.24385383
539	78.24118105
540	78.2219933
541	78.1975689
542	78.16758176
543	78.14090632
544	78.11721166
545	78.10421374
546	78.07877549
547	78.06279602
548	78.04395169
549	78.02706932
550	78.00696959
551	77.99689386
552	77.98442488
553	77.96305437
554	77.92375096
555	77.91743015
556	77.90522151
557	77.88116244
558	77.81127604
559	77.79457275
560	77.78484326
561	77.77701862
562	77.75734243
563	77.74405705
564	77.71463839
565	77.69640954
566	77.68759708
567	77.66551705
568	77.65680395
569	77.64742236
570	77.61297025
571	77.59220945
572	77.57344154
573	77.56196545
574	77.49559314
575	77.48139587
576	77.44294505
577	77.42545031
578	77.39236315
579	77.36638919
580	77.34317009
581	77.33939651
582	77.31546145
583	77.28393042
584	77.27272127
585	77.2503639
586	77.23846212
587	77.22124055
588	77.19850905
589	77.12568924
590	77.11422779
591	77.09811555
592	77.07557407
593	77.05614602
594	77.01915974
595	77.01398842
596	76.99955192
597	76.97944771
598	76.97285595
599	76.95837069
600	76.90939211
601	76.90550768
602	76.89466514
603	76.86767966
604	76.85604985
605	76.82664992
606	76.8023967
607	76.78275778
608	76.77446113
609	76.76082862
610	76.73457085
611	76.72740784
612	76.7098292
613	76.67547246
614	76.66386862
615	76.63460126
616	76.61181539
617	76.60478216
618	76.58841799
619	76.583541
620	76.5598555
621	76.55118358
622	76.54133006
623	76.53344209
624	76.52145731
625	76.50612378
626	76.49604544
627	76.48572935
628	76.47210326
629	76.41283982
630	76.4007731
631	76.3932117
632	76.37101754
633	76.3523143
634	76.34409319
635	76.32009129
636	76.318289
637	76.31175914
638	76.29659996
639	76.28629066
640	76.27665784
641	76.26961034
642	76.24798912
643	76.20428931
644	76.17779648
645	76.16411723
646	76.15250939
647	76.14577169
648	76.1295885
649	76.11264818
650	76.1022539
651	76.0867938
652	76.05925726
653	76.04583105
654	76.03605692
655	75.99795189
656	75.96823487
657	75.95201964
658	75.94834932
659	75.86980245
660	75.85606422
661	75.84701844
662	75.83975685
663	75.77775874
664	75.77054688
665	75.7599688
666	75.7547901
667	75.7496097
668	75.74557355
669	75.73818765
670	75.73446336
671	75.71961087
672	75.70881312
673	75.63713233
674	75.62780129
675	75.61676026
676	75.58458939
677	75.57139426
678	75.54585438
679	75.53262626
680	75.52847735
681	75.51596961
682	75.50343731
683	75.49419134
684	75.48441656
685	75.48176994
686	75.46236632
687	75.44549678
688	75.43952237
689	75.40744001
690	75.39828629
691	75.39571115
692	75.38578549
693	75.35920658
694	75.34546922
695	75.31808526
696	75.31275488
697	75.30875536
698	75.29305366
699	75.23776231
700	75.22768914
701	75.21957532
702	75.21092376
703	75.20164388
704	75.17185219
705	75.16366047
706	75.16122169
707	75.14482944
708	75.13220663
709	75.0986503
710	75.06570815
711	75.05538646
712	75.04707049
713	75.03678331
714	75.02867726
715	75.01453182
716	75.00355753
717	74.98392663
718	74.97644567
719	74.94961777
720	74.93669172
721	74.93217452
722	74.92630065
723	74.92176992
724	74.91618776
725	74.89233591
726	74.87861355
727	74.87317542
728	74.86370096
729	74.84406918
730	74.83945711
731	74.81120055
732	74.79223666
733	74.78480137
734	74.77446982
735	74.76496405
736	74.75188845
737	74.74245411
738	74.73520367
739	74.72713483
740	74.71024948
741	74.69512032
742	74.68662789
743	74.68150722
744	74.65869886
745	74.65192334
746	74.63671449
747	74.63005663
748	74.62190416
749	74.61611348
750	74.6099155
751	74.59453409
752	74.58870003
753	74.55512027
754	74.52110518
755	74.49180476
756	74.46818672
757	74.45680516
758	74.43820359
759	74.42252826
760	74.42006168
761	74.41436624
762	74.38863083
763	74.34188032
764	74.3364947
765	74.32618853
766	74.2992875
767	74.24177823
768	74.19229192
769	74.16987793
770	74.16289437
771	74.14130857
772	74.13071041
773	74.10282525
774	74.06788154
775	74.01781858
776	74.00845562
777	73.98578791
778	73.96556945
779	73.95199613
780	73.94850486
781	73.92495721
782	73.91633793
783	73.90668273
784	73.89048923
785	73.88049235
786	73.85716329
787	73.83658878
788	73.82998362
789	73.82334205
790	73.81604249
791	73.80578228
792	73.7959886
793	73.78424717
794	73.73734041
795	73.72469081
796	73.69983851
797	73.6916148
798	73.66340129
799	73.65054457
800	73.59698598
801	73.5385027
802	73.52308247
803	73.51422689
804	73.50301821
805	73.49691264
806	73.47498481
807	73.46681547
808	73.45764383
809	73.44504082
810	73.41604029
811	73.38972991
812	73.37214249
813	73.364807
814	73.34220397
815	73.29380894
816	73.28630814
817	73.27563672
818	73.25052791
819	73.22127542
820	73.21544688
821	73.17822256
822	73.16202568
823	73.15291966
824	73.11010607
825	73.08689054
826	73.07855703
827	73.05428706
828	73.04095108
829	73.02508633
830	73.01876993
831	72.9974694
832	72.96470941
833	72.95764011
834	72.94272886
835	72.92444016
836	72.89224113
837	72.87672138
838	72.8683107
839	72.86471939
840	72.84393426
841	72.82824254
842	72.8096684
843	72.79854582
844	72.79196288
845	72.78650493
846	72.77153901
847	72.75249544
848	72.73853484
849	72.71937226
850	72.70937351
851	72.68473712
852	72.67216769
853	72.66456368
854	72.65746509
855	72.64123144
856	72.62871325
857	72.61531275
858	72.61051165
859	72.55852286
860	72.53574533
861	72.52933027
862	72.50731631
863	72.50058205
864	72.49305738
865	72.48646352
866	72.47366843
867	72.46374278
868	72.45068124
869	72.44121827
870	72.43407694
871	72.42222282
872	72.41135955
873	72.40458702
874	72.39843797
875	72.37222536
876	72.33977432
877	72.32387495
878	72.29637512
879	72.25855535
880	72.24583144
881	72.22797716
882	72.21983363
883	72.18201498
884	72.17024255
885	72.15920998
886	72.15033153
887	72.14614925
888	72.13996763
889	72.1359071
890	72.12829741
891	72.1228933
892	72.11480538
893	72.10239011
894	72.05843737
895	72.05180871
896	72.02148557
897	72.00755664
898	71.9881323
899	71.98200256
900	71.97359086
901	71.95804494
902	71.9487437
903	71.93017023
904	71.91573928
905	71.90928643
906	71.88858099
907	71.87964612
908	71.85768762
909	71.83152056
910	71.81903933
911	71.79643112
912	71.78834884
913	71.77613632
914	71.74823788
915	71.7271228
916	71.71467363
917	71.70503454
918	71.69305998
919	71.68523133
920	71.66969825
921	71.66178135
922	71.61668179
923	71.61177605
924	71.60750542
925	71.60340013
926	71.59214588
927	71.58775275
928	71.57269002
929	71.56054249
930	71.55505447
931	71.50841633
932	71.49963463
933	71.47332912
934	71.46514508
935	71.46124822
936	71.45245252
937	71.43726516
938	71.43184488
939	71.40774645
940	71.40462896
941	71.40101395
942	71.38631961
943	71.38089299
944	71.35271737
945	71.34508445
946	71.3363078
947	71.32639297
948	71.31500769
949	71.30705221
950	71.28160346
951	71.25785187
952	71.24725978
953	71.23499545
954	71.22718408
955	71.21596597
956	71.20755314
957	71.18192305
958	71.17569899
959	71.16774047
960	71.15286756
961	71.14948916
962	71.1436433
963	71.13281479
964	71.10928423
965	71.1040207
966	71.09888008
967	71.0865622
968	71.07152062
969	71.05026872
970	71.04675882
971	71.03718967
972	71.03289891
973	71.02527528
974	71.01828048
975	71.00548194
976	70.99470591
977	70.98201636
978	70.969696
979	70.96421311
980	70.95891627
981	70.94882758
982	70.94377699
983	70.93590031
984	70.92417293
985	70.91593877
986	70.9041109
987	70.89222102
988	70.88348554
989	70.87395941
990	70.87200017
991	70.86577456
992	70.84924294
993	70.83335322
994	70.83031811
995	70.82826363
996	70.79035384
997	70.78107762
998	70.77845542
999	70.77040315
