iter	Passed	Remaining
138	12103	74969
139	12199	74942
140	12295	74904
141	12391	74871
142	12478	74781
143	12554	74631
144	12649	74586
145	12731	74470
146	12821	74398
147	12912	74336
148	13008	74294
149	13104	74258
150	13194	74187
151	13275	74060
152	13370	74019
153	13447	73874
154	13532	73775
155	13628	73733
156	13717	73656
157	13807	73581
158	13894	73494
159	13989	73447
160	14082	73385
161	14195	73431
162	14294	73402
163	14390	73357
164	14492	73341
165	14593	73317
166	14696	73304
167	14883	73709
168	14973	73627
169	15070	73577
170	15169	73540
171	15271	73518
172	15365	73454
173	15456	73373
174	15533	73229
175	15617	73119
176	15714	73070
177	15800	72964
178	15889	72878
179	15976	72780
180	16061	72677
181	16151	72591
182	16245	72525
183	16350	72510
184	16432	72393
185	16522	72309
186	16609	72209
187	16694	72107
188	16784	72021
189	16861	71882
190	16950	71795
191	17040	71713
192	17125	71608
193	17217	71534
194	17302	71429
195	17397	71365
196	17489	71287
197	17597	71280
198	17687	71193
199	17783	71133
200	17884	71093
201	17978	71023
202	18070	70947
203	18168	70892
204	18271	70856
205	18354	70746
206	18448	70673
207	18541	70600
208	18629	70508
209	18714	70401
210	18804	70318
211	18901	70256
212	18993	70179
213	19083	70093
214	19170	69993
215	19261	69911
216	19355	69839
217	19439	69731
218	19521	69616
219	19614	69541
220	19698	69434
221	19792	69362
222	19890	69304
223	19991	69257
224	20105	69251
225	20199	69177
226	20284	69073
227	20375	68989
228	20463	68896
229	20549	68795
230	20642	68717
231	20733	68634
232	20832	68578
233	20922	68489
234	20998	68356
235	21093	68285
236	21168	68151
237	21264	68082
238	21359	68011
239	21441	67897
240	21528	67802
241	21615	67704
242	21717	67653
243	21805	67562
244	21887	67449
245	21975	67355
246	22073	67291
247	22167	67216
248	22259	67135
249	22363	67090
250	22452	66998
251	22533	66885
252	22625	66803
253	22701	66673
254	22798	66606
255	22880	66496
256	22966	66395
257	23059	66319
258	23153	66241
259	23241	66148
260	23323	66038
261	23411	65945
262	23496	65844
263	23588	65761
264	23677	65671
265	23762	65569
266	23851	65479
267	23965	65456
268	24052	65360
269	24148	65289
270	24265	65276
271	24358	65195
272	24456	65127
273	24538	65018
274	24625	64920
275	24726	64863
276	24821	64785
277	24909	64693
278	25013	64640
279	25109	64568
280	25204	64491
281	25302	64421
282	25381	64304
283	25482	64245
284	25590	64200
285	25688	64131
286	25779	64043
287	25878	63976
288	25967	63885
289	26092	63881
290	26186	63802
291	26284	63731
292	26380	63655
293	26485	63600
294	26577	63515
295	26666	63422
296	26749	63315
297	26855	63264
298	26936	63152
299	27035	63081
300	27119	62979
301	27214	62898
302	27305	62811
303	27397	62726
304	27505	62675
305	27594	62584
306	27699	62527
307	27793	62444
308	27887	62363
309	27970	62257
310	28079	62207
311	28174	62127
312	28266	62041
313	28354	61946
314	28447	61860
315	28530	61754
316	28621	61667
317	28703	61560
318	28801	61484
319	28898	61408
320	29000	61344
321	29092	61257
322	29195	61193
323	29292	61117
324	29388	61037
325	29490	60970
326	29588	60895
327	29681	60810
328	29780	60737
329	29865	60637
330	29960	60554
331	30059	60481
332	30141	60373
333	30237	60294
334	30340	60228
335	30447	60169
336	30553	60109
337	30655	60041
338	30757	59973
339	30852	59890
340	30943	59799
341	31045	59730
342	31141	59649
343	31225	59546
344	31327	59476
345	31413	59377
346	31522	59320
347	31618	59238
348	31721	59171
349	31811	59077
350	31907	58997
351	32008	58925
352	32119	58871
353	32203	58767
354	32292	58672
355	32387	58587
356	32480	58501
357	32581	58428
358	32671	58335
359	32760	58240
360	32848	58144
361	32935	58045
362	33033	57967
363	33129	57885
364	33218	57790
365	33311	57704
366	33416	57637
367	33505	57542
368	33604	57464
369	33695	57373
370	33780	57271
371	33869	57178
372	33970	57102
373	34050	56993
374	34212	57020
375	34309	56939
376	34401	56848
377	34493	56759
378	34579	56659
379	34676	56577
380	34768	56487
381	34873	56418
382	34976	56346
383	35070	56259
384	35164	56171
385	35270	56104
386	35363	56015
387	35454	55922
388	35545	55831
389	35645	55753
390	35727	55646
391	35819	55556
392	35910	55464
393	36007	55382
394	36092	55281
395	36213	55234
396	36307	55147
397	36404	55064
398	36496	54972
399	36584	54876
400	36676	54786
401	36765	54690
402	36864	54611
403	36952	54514
404	37060	54446
405	37146	54347
406	37259	54287
407	37354	54200
408	37451	54117
409	37549	54033
410	37647	53952
411	37744	53868
412	37843	53787
413	37937	53699
414	38041	53625
415	38135	53536
416	38221	53437
417	38333	53373
418	38435	53296
419	38522	53198
420	38607	53097
421	38698	53004
422	38795	52919
423	38881	52819
424	38994	52757
425	39104	52689
426	39202	52606
427	39336	52571
428	39434	52487
429	39540	52414
430	39631	52320
431	39723	52229
432	39822	52146
433	39912	52051
434	40012	51969
435	40108	51884
436	40207	51800
437	40315	51728
438	40405	51634
439	40502	51548
440	40600	51463
441	40694	51374
442	40784	51279
443	40869	51178
444	40966	51092
445	41044	50984
446	41133	50887
447	41214	50782
448	41309	50694
449	41403	50604
450	41504	50523
451	41596	50431
452	41687	50338
453	41783	50250
454	41886	50171
455	41984	50087
456	42077	49995
457	42169	49903
458	42260	49810
459	42363	49731
460	42466	49652
461	42555	49556
462	42636	49450
463	42727	49357
464	42815	49260
465	42910	49172
466	43025	49106
467	43124	49022
468	43211	48924
469	43308	48837
470	43401	48746
471	43501	48663
472	43592	48569
473	43675	48466
474	43787	48396
475	43863	48287
476	43964	48204
477	44062	48118
478	44160	48032
479	44258	47946
480	44363	47867
481	44464	47785
482	44561	47698
483	44666	47619
484	44764	47533
485	44861	47445
486	44965	47366
487	45061	47277
488	45144	47175
489	45240	47086
490	45329	46991
491	45448	46926
492	45545	46838
493	45639	46748
494	45725	46649
495	45830	46569
496	45923	46477
497	46016	46386
498	46111	46296
499	46212	46212
500	46304	46119
501	46411	46041
502	46496	45941
503	46597	45858
504	46687	45762
505	46779	45669
506	46867	45572
507	46964	45485
508	47044	45381
509	47139	45290
510	47235	45201
511	47321	45103
512	47422	45018
513	47521	44932
514	47618	44844
515	47701	44743
516	47786	44644
517	47877	44550
518	47975	44463
519	48081	44382
520	48178	44294
521	48266	44197
522	48356	44103
523	48467	44027
524	48558	43933
525	48637	43829
526	48731	43738
527	48814	43637
528	48911	43548
529	48996	43450
530	49091	43359
531	49174	43259
532	49252	43153
533	49370	43083
534	49462	42990
535	49561	42903
536	49666	42822
537	49764	42734
538	49867	42650
539	49969	42566
540	50067	42478
541	50160	42386
542	50249	42291
543	50348	42203
544	50449	42117
545	50548	42031
546	50646	41943
547	50746	41856
548	50842	41767
549	50939	41677
550	51038	41590
551	51124	41492
552	51222	41404
553	51315	41312
554	51403	41215
555	51571	41182
556	51657	41084
557	51746	40989
558	51846	40902
559	51954	40821
560	52052	40732
561	52164	40654
562	52264	40567
563	52378	40490
564	52471	40398
565	52575	40314
566	52673	40224
567	52766	40131
568	52862	40042
569	52970	39959
570	53070	39872
571	53165	39781
572	53263	39692
573	53344	39590
574	53429	39491
575	53533	39406
576	53620	39309
577	53751	39244
578	53858	39161
579	53950	39067
580	54058	38985
581	54158	38897
582	54266	38815
583	54368	38728
584	54458	38632
585	54563	38548
586	54662	38459
587	54767	38374
588	54847	38272
589	54936	38175
590	55045	38093
591	55119	37987
592	55213	37895
593	55323	37813
594	55409	37715
595	55503	37623
596	55606	37536
597	55705	37447
598	55813	37363
599	55903	37269
600	56008	37183
601	56120	37102
602	56223	37016
603	56317	36923
604	56414	36832
605	56516	36745
606	56628	36663
607	56726	36573
608	56837	36491
609	56922	36392
610	57021	36303
611	57128	36218
612	57227	36128
613	57326	36038
614	57416	35943
615	57504	35846
616	57597	35753
617	57696	35663
618	57792	35572
619	57882	35476
620	57981	35386
621	58086	35300
622	58191	35213
623	58285	35120
624	58382	35029
625	58486	34942
626	58590	34855
627	58697	34769
628	58792	34677
629	58882	34582
630	58982	34491
631	59087	34405
632	59179	34311
633	59280	34221
634	59378	34131
635	59489	34047
636	59597	33962
637	59706	33877
638	59810	33789
639	59912	33700
640	60019	33614
641	60116	33522
642	60228	33439
643	60328	33349
644	60419	33253
645	60521	33164
646	60614	33070
647	60738	32993
648	60830	32898
649	60928	32807
650	61014	32709
651	61128	32626
652	61224	32534
653	61314	32438
654	61407	32344
655	61502	32251
656	61604	32161
657	61711	32075
658	61820	31989
659	61910	31893
660	62012	31803
661	62100	31706
662	62192	31612
663	62285	31517
664	62383	31426
665	62489	31338
666	62592	31249
667	62695	31160
668	62800	31071
669	62896	30978
670	62999	30889
671	63097	30797
672	63204	30709
673	63295	30614
674	63384	30518
675	63486	30428
676	63586	30337
677	63679	30243
678	63785	30155
679	63892	30066
680	63992	29975
681	64082	29880
682	64186	29790
683	64294	29703
684	64393	29611
685	64500	29523
686	64588	29426
687	64684	29333
688	64792	29245
689	64880	29149
690	64979	29057
691	65084	28968
692	65187	28878
693	65291	28788
694	65385	28694
695	65472	28597
696	65572	28505
697	65670	28413
698	65787	28329
699	65868	28229
700	65967	28137
701	66068	28046
702	66173	27956
703	66273	27865
704	66354	27765
705	66447	27670
706	66561	27584
707	66667	27495
708	66831	27430
709	66934	27339
710	67040	27249
711	67169	27169
712	67272	27078
713	67357	26980
714	67459	26889
715	67566	26800
716	67657	26704
717	67753	26610
718	67861	26521
719	67961	26429
720	68049	26332
721	68148	26240
722	68239	26144
723	68354	26057
724	68442	25961
725	68545	25869
726	68641	25775
727	68753	25688
728	68855	25596
729	68967	25508
730	69073	25418
731	69160	25320
732	69259	25228
733	69351	25133
734	69437	25035
735	69538	24943
736	69619	24844
737	69721	24752
738	69818	24658
739	69949	24576
740	70052	24485
741	70142	24389
742	70233	24293
743	70344	24204
744	70431	24107
745	70532	24015
746	70620	23918
747	70696	23817
748	70793	23723
749	70898	23632
750	71002	23541
751	71088	23444
752	71189	23351
753	71284	23257
754	71383	23164
755	71471	23067
756	71566	22973
757	71659	22878
758	71755	22783
759	71845	22688
760	71963	22600
761	72062	22507
762	72142	22408
763	72236	22313
764	72340	22222
765	72448	22131
766	72528	22032
767	72616	21936
768	72691	21835
769	72779	21739
770	72869	21643
771	72979	21553
772	73075	21459
773	73177	21366
774	73270	21271
775	73371	21179
776	73484	21090
777	73566	20992
778	73666	20898
779	73761	20804
780	73854	20709
781	73968	20620
782	74075	20529
783	74167	20433
784	74263	20339
785	74364	20246
786	74467	20154
787	74556	20058
788	74668	19968
789	74765	19874
790	74858	19779
791	74965	19688
792	75070	19595
793	75161	19500
794	75263	19407
795	75363	19314
796	75468	19222
797	75575	19130
798	75662	19034
799	75766	18941
800	75864	18847
801	75965	18754
802	76071	18662
803	76164	18567
804	76254	18471
805	76355	18378
806	76468	18288
807	76579	18197
808	76672	18101
809	76772	18008
810	76872	17914
811	76987	17824
812	77079	17729
813	77188	17637
814	77290	17544
815	77379	17448
816	77485	17356
817	77593	17264
818	77688	17169
819	77792	17076
820	77889	16982
821	77985	16887
822	78088	16794
823	78187	16700
824	78283	16605
825	78376	16510
826	78507	16422
827	78597	16326
828	78694	16232
829	78790	16137
830	78886	16043
831	78967	15945
832	79077	15853
833	79210	15766
834	79309	15671
835	79399	15575
836	79501	15482
837	79588	15385
838	79690	15292
839	79792	15198
840	79888	15103
841	79979	15007
842	80080	14914
843	80178	14819
844	80273	14724
845	80370	14630
846	80472	14536
847	80578	14443
848	80675	14348
849	80755	14250
850	80855	14156
851	80954	14062
852	81068	13970
853	81158	13874
854	81257	13780
855	81350	13685
856	81442	13589
857	81545	13495
858	81643	13401
859	81752	13308
860	81842	13212
861	81939	13117
862	82037	13023
863	82212	12940
864	82315	12846
865	82424	12753
866	82514	12658
867	82602	12561
868	82707	12468
869	82801	12372
870	82897	12277
871	83118	12200
872	83224	12107
873	83328	12013
874	83427	11918
875	83519	11822
876	83616	11727
877	83719	11632
878	83818	11538
879	83904	11441
880	84001	11346
881	84103	11251
882	84216	11158
883	84319	11064
884	84405	10967
885	84505	10873
886	84604	10778
887	84705	10683
888	84807	10588
889	84912	10494
890	85018	10400
891	85122	10306
892	85225	10211
893	85313	10115
894	85401	10019
895	85494	9923
896	85581	9827
897	85691	9733
898	85792	9638
899	85892	9543
900	85999	9449
901	86100	9354
902	86207	9260
903	86304	9165
904	86387	9068
905	86481	8972
906	86582	8877
907	86694	8783
908	86779	8687
909	86878	8592
910	86979	8497
911	87070	8401
912	87163	8305
913	87270	8211
914	87357	8115
915	87463	8020
916	87556	7924
917	87664	7830
918	87765	7735
919	87864	7640
920	87966	7545
921	88066	7450
922	88162	7354
923	88263	7259
924	88366	7164
925	88455	7068
926	88542	6972
927	88644	6877
928	88749	6782
929	88852	6687
930	88967	6593
931	89068	6498
932	89158	6402
933	89250	6306
934	89354	6211
935	89447	6116
936	89543	6020
937	89658	5926
938	89766	5831
939	89865	5736
940	89971	5641
941	90076	5546
942	90172	5450
943	90270	5355
944	90365	5259
945	90470	5164
946	90571	5068
947	90675	4973
948	90769	4878
949	90870	4782
950	90968	4687
951	91055	4591
952	91153	4495
953	91244	4399
954	91358	4304
955	91496	4211
956	91596	4115
957	91683	4019
958	91794	3924
959	91889	3828
960	91991	3733
961	92081	3637
962	92179	3541
963	92280	3446
964	92392	3351
965	92485	3255
966	92591	3159
967	92689	3064
968	92784	2968
969	92879	2872
970	92978	2776
971	93086	2681
972	93197	2586
973	93282	2490
974	93395	2394
975	93488	2298
976	93572	2202
977	93674	2107
978	93767	2011
979	93863	1915
980	93958	1819
981	94048	1723
982	94140	1628
983	94245	1532
984	94338	1436
985	94441	1340
986	94542	1245
987	94640	1149
988	94739	1053
989	94849	958
990	94943	862
991	95041	766
992	95139	670
993	95235	574
994	95334	479
995	95532	383
996	95633	287
997	95753	191
998	95855	95
999	95977	0
